image,CSI_A_equal,CSI_B_extent,CSI_C_width,CSI_D_extent_width
20160328_150940_1_1081,34.541444864034325,33.06525388130308,33.22746660507781,32.19761933256689
20160328_150940_1_361,37.277756164173645,37.13289510702986,37.52272964787119,37.29809140521183
20160328_150940_1_721,0.6638888888888874,0.6638888888888874,0.796666666666665,0.796666666666665
20160328_150940_641_1081,0.5555555555555549,0.5555555555555549,0.666666666666666,0.666666666666666
20160328_150940_641_361,34.96425253933385,34.803249397998826,34.32226745288606,32.93336592169261
20160328_150940_641_721,39.988613524729935,40.0114159882734,39.425715767740144,37.78229126085047
20160328_151013_1081_1281,27.392126622463064,27.565105491423036,27.62424543608683,28.004310297531752
20160328_151013_1_1921,24.62874923730116,24.6909830383116,24.703592638361478,24.47333574529673
20160328_151013_361_1281,47.694163299143646,49.36119049612767,47.80252549822014,48.11266063512996
20160328_151013_361_1921,1.9944444444444425,1.9944444444444425,2.393333333333331,2.393333333333331
20160328_151013_361_641,14.79870199627742,12.393406041466381,12.947850485910825,12.947850485910825
20160328_151013_721_1,55.30167486597036,55.38760364791163,55.67914517418709,55.29381239578092
20160328_151013_721_1281,31.888042258521615,31.33698322071046,31.256161643316833,30.903188072715654
20160328_151013_721_641,68.87978912536005,70.02820056530621,68.9663163199286,68.24093312437658
20160328_151014_1281_1,30.446106727561606,29.76372688161448,30.18224715271905,30.35095595095126
20160328_151014_1281_361,30.623480832996474,30.164445484380646,29.78473151582862,29.342657047945668
20160328_151014_1281_721,57.14296687277518,57.199523606003545,56.23623717800322,55.196501909776345
20160328_151014_1921_1081,33.77410183532267,33.18465609473638,32.96525568466956,31.982526732836224
20160328_151014_1921_721,3.3333333333333326,3.3333333333333326,3.9999999999999987,3.9999999999999987
20160328_151014_1_361,58.38670383866141,58.360914144874485,58.92813493031285,58.17714372227463
20160328_151014_641_361,69.11201674432283,70.68866515398102,69.94390178444596,69.91914013452838
20160328_151014_641_721,16.655158742968318,15.077055456772703,16.53339894546852,16.542551128094125
20160328_151027_1281_1,16.266768613918718,16.483682593034406,16.152499804694962,15.27133602336942
20160328_151027_1281_1081,39.9787693194228,38.46280621145412,39.79662645516402,38.72204163478512
20160328_151027_1281_361,26.935923867946443,27.317404523929323,27.26517267786756,26.004313897591786
20160328_151027_1281_721,10.954988268687673,10.542878869621704,10.386680995051718,9.871941919645668
20160328_151027_1921_1,31.99549795571946,31.677347502005492,30.94881797278819,29.2756796452324
20160328_151027_641_1,43.488695920775086,40.38890121458063,41.028881319042654,40.17766319436269
20160328_151027_641_1081,15.442518484203951,13.086237009585384,13.818459231807607,13.818459231807607
20160328_151027_641_361,25.60205286116644,24.975650242494176,24.365108047286974,22.942726679347555
20160328_151027_641_721,31.1208224882304,28.938503417708333,28.73155586240913,27.97721976784938
20160328_151056_1281_1,28.32068001683281,25.09770972624127,24.853734073893502,23.58893976260622
20160328_151056_1281_361,34.705866538187564,30.104777821747568,30.10475542707645,29.360293575447837
20160328_151056_1_361,53.59460235507505,49.49746427178653,49.54849124396395,46.58918349526076
20160328_151056_641_1,15.683236660699226,15.129034678251946,14.733132803797599,13.338393077468078
20160328_151056_641_1081,35.38680615560571,31.01028312433367,31.206741043720864,30.314306863487957
20160328_151056_641_361,51.035321744135665,49.85500733721149,48.76859131879557,45.66775609880702
20160328_151056_641_721,40.11418495761435,35.66165446775465,35.66807384650325,34.29406476414986
20160328_151151_1281_1081,4.136518590283205,4.208187981614539,4.6920741458387605,4.563664766000343
20160328_151151_1281_721,11.464774991522637,11.011513087121546,10.980104469448687,10.56797056189716
20160328_151151_1921_1081,15.880912141345005,14.509440591978212,14.480356917865873,14.182897061300686
20160328_151151_1921_721,21.612279492127815,22.784797003910747,23.009501714350037,22.429303061712563
20160328_151151_1_1,25.632766839141663,24.557848510248668,24.541923024646202,24.535842220296047
20160328_151151_641_1,4.697670729543113,4.704982653229513,5.629892951765335,5.637204875451736
20160328_151151_641_1081,16.208424065863994,14.670369712171263,14.980457278487547,14.562119675614182
20160328_151151_641_361,31.292657518278645,29.420075413887293,29.409470381591003,29.055336079215486
20160328_151151_641_721,37.71606143784535,37.25888357145633,37.345804576731325,36.83011825083739
20160328_151201_1281_361,35.67651650780284,35.130746289753766,37.89758818483859,38.003084971628176
20160328_151201_1281_721,83.93169353995128,87.14535483196103,87.14535483196103,87.14535483196103
20160328_151201_1921_1081,55.76491130015398,55.88833680424119,57.190060867375394,58.51736980274368
20160328_151201_1921_721,67.78310035684537,68.3096155695444,69.80367747246274,71.23835647963959
20160328_151201_1_1,60.95530997004699,63.002737527903626,62.00908842692105,63.727101733558285
20160328_151201_641_1,14.21111111111111,14.21111111111111,17.05333333333333,17.05333333333333
20160328_151201_641_361,51.49782713275144,52.5958528213613,51.946850313346225,52.078488944453525
20160328_151212_1281_721,64.25489500642328,63.475925383885,62.73207256436646,62.31162164417567
20160328_151212_1921_1081,8.163073847070608,8.574085463076276,8.49640718040394,8.019148976334487
20160328_151212_1921_721,90.20046623529939,92.16037298823952,92.16037298823952,92.16037298823952
20160328_151212_1_361,84.51117650192035,85.815664016677,84.67733068334367,85.33227453486961
20160328_151212_1_721,16.214741019273625,16.613244778683907,19.05918546371807,19.45768922312835
20160328_151212_641_721,85.74660920914339,86.59562070064806,84.59395403398138,84.59395403398138
20160328_151241_1281_361,76.68179457772116,76.52521155238632,75.92032482407205,75.51076467436103
20160328_151241_1281_721,65.53555350485276,64.34939108255679,67.41655889943425,66.29410717012728
20160328_151241_1921_361,71.96653035676582,71.26411442450268,71.3387565556032,71.0039400232116
20160328_151241_1921_721,50.28147581370577,46.18079540511579,48.28147581370577,48.02381983378466
20160328_151241_1_1,26.45872586784129,23.02001961974153,24.291401241551803,24.477550783985823
20160328_151241_1_361,85.39943545019578,87.57960849522036,87.57960849522037,88.31954836015663
20160328_151241_1_721,87.11764010719426,88.35577875242208,87.01744541908874,87.01744541908874
20160328_151241_641_361,89.59762303846607,90.38865398632842,89.09920954188397,89.09920954188397
20160328_151241_641_721,51.1533992677041,49.26768862742575,48.3603874839722,47.18176614551483
20160328_151243_1281_1081,37.70920301696059,37.91929177241452,37.64056946163416,37.83591814624029
20160328_151243_1281_361,82.87067624042996,85.27320765901065,84.2498743256773,84.2498743256773
20160328_151243_1281_721,41.65662502062242,40.38564446452534,41.235663700884295,41.489705988224465
20160328_151243_1921_1,26.033404702453804,23.880553324426035,24.568836119540133,24.510158171734847
20160328_151243_1921_1081,71.18132310483966,70.3988342992236,71.95632472371224,71.16341096822778
20160328_151243_1921_361,49.77771826486026,48.866576191735966,49.18494165765188,49.56766590227859
20160328_151243_1_1,24.644365814529895,21.81298669441975,22.29435429147798,21.681646346396338
20160328_151243_1_361,83.48502857347015,85.11417207165367,83.6435974652149,83.57583873832033
20160328_151243_1_721,47.23276531272101,49.51210451679832,49.77402829898467,51.04014246358189
20160328_151243_641_1,56.29147450299838,55.86616979559571,57.38527879541824,57.45940604719808
20160328_151243_641_361,86.98185700457103,89.02993004810126,88.47437449254572,88.47437449254572
20160328_151243_641_721,57.92162089181435,58.40864614745005,58.77363174739265,59.37176995801073
20160328_151247_1281_1,77.99316342432878,79.42234943774523,79.17214531952213,78.35938342035368
20160328_151247_1281_1081,54.1382988958123,51.67221643283813,51.35570600988552,50.61032662922169
20160328_151247_1281_361,65.464319526269,65.6914123526131,66.65279282151316,66.8931391276595
20160328_151247_1281_721,47.17977434269093,46.20297891328528,46.281208746804694,46.4762486960028
20160328_151247_1921_1,41.46658735968056,39.261795749511656,41.91236651059435,41.892128365579055
20160328_151247_1_1,20.425116070013715,17.658032529596717,18.239908746400264,18.287451533514997
20160328_151247_641_1,30.88679824191778,29.23341130845154,30.709104147398868,30.64694180452846
20160328_151247_641_1081,67.4797011835865,67.84021325917602,69.05326170700536,70.1043307178772
20160328_151247_641_361,46.17239382576405,44.07686697290616,44.100957885796824,43.643066568163235
20160328_151247_641_721,65.50644270105091,64.00727107705684,65.04792422680924,65.42607008355813
20160328_151252_1281_1,43.32483047865868,41.334627921808966,41.49921543161175,40.99735602998804
20160328_151252_1281_361,53.649267078453455,51.87206013805723,51.4622300303472,50.7568516559606
20160328_151252_1281_721,26.52742275867364,24.235350870328425,25.129497588775042,25.029200325601238
20160328_151252_1921_721,16.511344998499165,15.470920434099913,15.550547973571849,14.998709808744351
20160328_151252_1_1,31.464851229145307,27.299649417154008,27.688402761594986,27.41437429443429
20160328_151252_641_1,29.65805554966915,28.561310253699858,29.75722588993126,29.414613167272513
20160328_151252_641_361,39.34362994855909,37.65381951649685,37.95842863552891,36.279019054116496
20160328_151343_1281_1,22.10725643262762,18.41992908550969,18.41944382003296,18.304553454833336
20160328_151343_1281_361,48.81555256511292,48.88379045823162,47.6797001000266,46.34951165738926
20160328_151343_1921_361,17.399022664059213,14.958781237493968,15.772333017704002,15.847670126382853
20160328_151343_1_1081,23.240651080360692,22.848542731046734,23.330989150764214,22.96096135818693
20160328_151343_1_361,43.72947457070805,45.03897880327822,45.35534471886395,45.35529226983943
20160328_151343_1_721,22.61886260503992,18.42842341736527,18.761756750698606,18.761756750698606
20160328_151343_641_1,10.00773700736451,9.10248112008707,9.284270328743093,8.975944521912897
20160328_151343_641_361,65.04346176133399,64.85187422831622,63.724566122991774,62.28716339749385
20160328_151343_641_721,47.077771732480706,45.318118127974245,44.4897899435518,42.865540421496114
20160328_151355_1281_1081,67.06678290611337,69.32704544757051,70.41822270646904,71.47107180709365
20160328_151355_1281_361,74.37202862741569,76.64392414569973,75.16660685714947,74.70781303458863
20160328_151355_1281_721,87.90129287973812,90.1797937539293,90.1797937539293,90.3210343037905
20160328_151355_1921_1,30.30740864788025,29.03209999987363,29.473424660605417,29.038833152396172
20160328_151355_1921_361,27.310165842307153,23.258760002415205,24.315946338130463,24.4337600024152
20160328_151355_1_361,76.85021010522306,75.7203631786639,74.80085658330351,73.80584794156589
20160328_151355_1_721,36.179506434210836,33.45950038363847,34.60339239252528,34.380265574039484
20160328_151355_641_361,38.78881793347938,37.75061047486685,37.42014573275911,36.391983830998996
20160328_151355_641_721,43.04109729994092,39.912789959489444,39.63626326343576,38.89704234317122
20160328_151402_1281_1081,69.6134257789152,69.52819834027981,71.4086558331599,71.929825637372
20160328_151402_1281_361,33.39813695822056,32.88001512138251,33.73091074277934,33.90560721267168
20160328_151402_1281_721,93.15725102778494,93.57040747521643,94.0481041487222,93.57040747521643
20160328_151402_1921_361,92.06119856800505,91.34359473941328,92.49627679690865,91.34359473941328
20160328_151402_1921_721,69.26246515998331,68.31218263911423,67.42191071688377,65.35273819466978
20160328_151402_1_1081,46.91392667648036,44.19462642110087,44.80270400429458,44.754986174796876
20160328_151402_1_721,54.154775382960054,50.79412748225802,50.976442049626726,50.24585783829729
20160328_151402_641_1,46.37026583801445,44.99017715317354,44.78079139046509,44.699428640272885
20160328_151402_641_1081,35.97304703676577,35.32040031152989,39.680140687298504,40.05895687787538
20160328_151402_641_361,51.41540938263982,48.96513005895734,48.871911522042176,47.98543124660883
20160328_151402_641_721,98.1189946054185,98.4951956843348,98.4951956843348,98.4951956843348
20160328_151409_1281_1081,28.75316427481822,27.174671203159235,26.802349442292666,25.169397163809943
20160328_151409_1281_361,46.55640758962246,45.29847416267526,45.12452927404691,44.25301584895467
20160328_151409_1281_721,14.315060323343806,13.625137376354424,14.141851286216003,14.143064883396333
20160328_151409_1921_1081,28.774573965721228,28.313087664399898,28.08759584457643,26.58175392333504
20160328_151409_1921_721,27.25828379463744,24.147220590161712,24.05998802744958,23.57664771668977
20160328_151409_1_1,22.81337250748304,21.25853553611399,22.722323793532013,22.43423260226149
20160328_151409_641_1,38.76713083331951,38.5209896692434,38.84594287972387,37.737131579027995
20160328_151409_641_1081,44.65469423350606,43.58704406093553,43.186730476326986,41.857715889355276
20160328_151409_641_361,68.11965106056917,70.51984739706887,69.10361745609545,68.25040295262443
20160328_151409_641_721,61.56440768977861,60.12411218097219,61.35423288474898,61.453506966491524
20160328_151413_1281_361,48.4893807222631,49.086026294991136,47.48624924988605,46.611058668020654
20160328_151413_1281_721,34.96842362565859,34.479934417322895,33.64671628793189,32.30784182597555
20160328_151413_1921_361,19.616434934098653,17.979291881189276,18.51141678612208,18.444453692968878
20160328_151413_1921_721,48.29532937673919,47.06290421402881,47.49287107308519,46.29410756105637
20160328_151413_1_1081,34.19621428914586,32.56870139606057,33.15845857784647,32.65301262330045
20160328_151413_1_361,60.168815180314425,61.29808048131405,61.63126515715211,61.50868279257544
20160328_151413_1_721,66.6431951417508,67.00643372562062,66.54737188278598,64.88601313240328
20160328_151413_641_361,25.22142145986358,26.422876868739603,25.60238585961054,24.924785852815653
